Action,Category,Title,Description,Quantity,BuyItNowPrice,ConditionID,Location,PaymentProfile,ReturnProfile,ShippingProfile,PictureURL,UPC,Brand,ConditionDescription,SiteID,PostalCode,Currency,Format,Duration,Country,SourceURL,OriginalPriceJPY,ConversionRate,ProcessedAt
Add,293,St Paul MN-Minnesota Hotel St Paul Vintage Postcard Souvenir Postal Post Card,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,7.99,0.0067,2025-09-12 14:32:27
Add,293,Wisconsin Dells WI-Wisconsin Chief Silver Tongue Vintage Postcard Souvenir Post,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,7.99,0.0067,2025-09-12 14:32:27
Add,293,Pittsburgh PA-Pennsylvania Cathedral of Learning from the Air Vintage Postcard,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,7.99,0.0067,2025-09-12 14:32:27
Add,293,Mount Clemens MI-Michigan Hotel Medea Vintage Postcard Standard Postal Post Old,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,7.99,0.0067,2025-09-12 14:32:27
Add,293,Beverly Hills CA-California Home Of Will Rogers Vintage Postcard Postal Post PC,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,7.99,0.0067,2025-09-12 14:32:27
Add,293,Mansfield PA-Pennsylvania North Hall Teachers College Vintage c1936 Postcard PC,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,7.99,0.0067,2025-09-12 14:32:27
Add,293,Harrisburg PA-Pennsylvania State Capitol New Steps Vintage c1942 Postcard Post,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,7.99,0.0067,2025-09-12 14:32:27
Add,293,Newport RI-Rhode Island Washington Square Vintage Postcard Standard Postal View,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,7.99,0.0067,2025-09-12 14:32:27
Add,293,Miami FL-Florida St Mary's Cathedral Vintage Postcard Standard Souvenir Postal,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,7.99,0.0067,2025-09-12 14:32:27
Add,293,Gastonia NC-North Carolina Community Center Vintage Postcard Card View Post PC,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,7.99,0.0067,2025-09-12 14:32:27
Add,293,Manchester TN-Tennessee 8 Inn Motel Vintage c1988 Postcard Souvenir Postal Post,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,7.99,0.0067,2025-09-12 14:32:27
Add,293,Minneapolis MN-Minnesota Automobile Club Town House Vintage c1927 Postcard Post,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,7.99,0.0067,2025-09-12 14:32:27
Add,293,Detroit MI-Michigan Scott Fountain At Belle Isle Vintage c1928 Postcard Postal,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,7.99,0.0067,2025-09-12 14:32:27
Add,293,Wethersfield CT-Connecticut Elm Motel Vintage c1959 Postcard Standard Souvenir,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,7.99,0.0067,2025-09-12 14:32:27
Add,293,6x Lycanroc V Lot 91 Sword Shield Evolving Skies Pokemon Cards Collection Set,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: CCG Mixed Card Lots

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,7.99,0.0067,2025-09-12 14:32:27
Add,293,Ghosts #68 DC Comics 1978 VF plus Toploader,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Comics & Graphic Novels

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,7.50,0.0067,2025-09-12 14:32:27
Add,293,Hallmark Disney Mickey and Minnie Love Christmas Ornament,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Ornaments

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,6.99,0.0067,2025-09-12 14:32:27
Add,293,Transformers #23 1:10 Image 2025,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Comics & Graphic Novels

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,6.00,0.0067,2025-09-12 14:32:27
Add,293,MADONNA DI CAMPIGLIO CHAIRLIFT-MONTE SPINALE - TRENTO -26890-,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Trento

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,5.25,0.0067,2025-09-12 14:32:27
Add,293,CRAVEGGIA - VERBANIA - BATH REFUGE - TRAVEL 1961 -26912-,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Verbania

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,5.14,0.0067,2025-09-12 14:32:27
Add,293,PALLANZA - VERBANIA - LAKE MAJOR - TRAVEL 1954 -26916-,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Verbania

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,5.14,0.0067,2025-09-12 14:32:27
Add,293,"Pheasants In Flight Playing Cards 1 New, 1 Used Kent USA","Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Playing Cards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,5.00,0.0067,2025-09-12 14:32:27
Add,293,INVERIGO - COMO - IL GIGANTE - VIAGG. 1955 -26910-,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Como

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,4.67,0.0067,2025-09-12 14:32:27
Add,293,SERRADA DI FOLGARIA - TRENTO - PANORAMA - TRAVEL 1961 -26903-,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Trento

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,4.44,0.0067,2025-09-12 14:32:27
Add,293,BASSANO DEL GRAPPA - VICENZA - PANORAMA -26943-,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Vicenza

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,4.09,0.0067,2025-09-12 14:32:27
Add,293,Exiles #58 Marvel Comics 2005 NM- Blink Mimic Morph Namora Beak Doctor Doom,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Comics & Graphic Novels

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.95,0.0067,2025-09-12 14:32:27
Add,293,Batman: The Dark Knight #25 DC Comics 2013 NM- Clayface Mad Hatter Penguin,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Comics & Graphic Novels

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.95,0.0067,2025-09-12 14:32:27
Add,293,Witchblade #22 1998 NM Image Comics Micahel Turner,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Comics & Graphic Novels

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.95,0.0067,2025-09-12 14:32:27
Add,293,Infinity Gauntlet #3 Marvel NM 2015 Thanos Nova Corps Star-Lord Groot Gamora,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Comics & Graphic Novels

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.95,0.0067,2025-09-12 14:32:27
Add,293,Uncanny X-Men #296 Marvel 1993 NM- X-Cutioner's Song Polybagged With Card,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Comics & Graphic Novels

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.95,0.0067,2025-09-12 14:32:27
Add,293,2023 Upper Deck Allegiance Avengers vs X-Men Green Reality /249 Emma Frost 09gq,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Trading Card Singles

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.82,0.0067,2025-09-12 14:32:27
Add,293,BANFF Vintage CANADA POSTCARD Real Photo RPPC b+w Found CANADIAN ROCKIES 98 12 O,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Non-Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.80,0.0067,2025-09-12 14:32:27
Add,293,POTUS 41 George H.W.Bush FOUND PHOTO Color FREE SHIPPING Original Snapshot 98 3,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Photographs

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.80,0.0067,2025-09-12 14:32:27
Add,293,SNOW LAKE Vintage POSTCARD Real Photo RPPC Black and White FOUND Original 98 12,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Non-Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.80,0.0067,2025-09-12 14:32:27
Add,293,YOUNG GIRLS Found Photograph bw FREE SHIPPING Original Portrait VINTAGE 98 4 W,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Photographs

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.80,0.0067,2025-09-12 14:32:27
Add,293,SMOKEY GLAMOUR Kinda Weird FOUND PHOTO Color WOMAN Portrait VINTAGE 98 19 Z,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Photographs

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.80,0.0067,2025-09-12 14:32:27
Add,293,Natural Bridge CANADA Vintage POSTCARD Real Photo RPPC bwFOUND Original 98 12 M,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Non-Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.80,0.0067,2025-09-12 14:32:27
Add,293,TUNNEL FIELD Canadian Pacific Railway POSTCARD Real Photo RPPC FOUND 98 12 L,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Non-Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.80,0.0067,2025-09-12 14:32:27
Add,293,1960's 70's FOUND PHOTOGRAPH OF A PAINTING Color FREE SHIPPING Art WOMAN 98 2 V,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Photographs

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.80,0.0067,2025-09-12 14:32:27
Add,293,LITTLE GIRL Sweet Found Photo bw FREE SHIPPING Original Portrait VINTAGE 98 15 N,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Photographs

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.80,0.0067,2025-09-12 14:32:27
Add,293,Vintage FOUND PHOTOGRAPH bw FREE SHIPPING Original Snapshot 98 5 U,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Photographs

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.80,0.0067,2025-09-12 14:32:27
Add,293,1960's 70's FOUND PHOTOGRAPH OF A PAINTING Color FREE SHIPPING Art WOMAN 98 2 T,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Photographs

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.80,0.0067,2025-09-12 14:32:27
Add,293,CANADA Banff GOAT MTN Bow River VINTAGE POSTCARD Real Photo RPPC bw FOUND 98 12,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Non-Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.80,0.0067,2025-09-12 14:32:27
Add,293,Canada LAKE LOUISE POSTCARD Real Photo RPPC Black and White FOUND Original 98 12,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Non-Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.80,0.0067,2025-09-12 14:32:27
Add,293,Corsage Girl WHITE GLOVES Found Photo bw FREE SHIPPING Original Portrait 98 5 H,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Photographs

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.80,0.0067,2025-09-12 14:32:27
Add,293,Found PHOTOGRAPH bw FREE SHIPPING Original Snapshot VINTAGE 98 6 G,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Photographs

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.80,0.0067,2025-09-12 14:32:27
Add,293,Fort Wilkins COPPER HARBOR MICHIGAN Vintage POSTCARD Real Photo RPPC FOUND 98 12,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Non-Topographical Postcards

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.80,0.0067,2025-09-12 14:32:27
Add,293,1940's WW2 ERA Vintage FOUND PHOTOGRAPH bw FREE SHIPPING Original Snapshot 98 5,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Photographs

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.80,0.0067,2025-09-12 14:32:27
Add,293,2025 Topps Chrome Marvel New Avengers Anniversary Spider-Woman Card AV-5,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Trading Card Singles

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,3.00,0.0067,2025-09-12 14:32:27
Add,293,Olde Frothingslosh Yellow Background Pittsburgh PA Bottom Open USBC 103/25,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Pull Tabs

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,2.50,0.0067,2025-09-12 14:32:27
